1 
1 
1 
1500 
50 30 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.001969 0.015556 0.149178 0.000000 0.015679 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.003907 0.015187 0.149178 0.001969 0.015556 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.005783 0.014578 0.149178 0.003907 0.015187 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.007568 0.013740 0.149178 0.005783 0.014578 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.009234 0.012685 0.149178 0.007568 0.013740 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.010754 0.011430 0.149178 0.009234 0.012685 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.012105 0.009994 0.149178 0.010754 0.011430 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.013265 0.008401 0.149178 0.012105 0.009994 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.014215 0.006676 0.149178 0.013265 0.008401 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.014941 0.004845 0.149178 0.014215 0.006676 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.015432 0.002938 0.149178 0.014941 0.004845 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.015679 0.000984 0.149178 0.015432 0.002938 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.015679 -0.000984 0.149178 0.015679 0.000984 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.015432 -0.002938 0.149178 0.015679 -0.000984 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.014941 -0.004845 0.149178 0.015432 -0.002938 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.014215 -0.006676 0.149178 0.014941 -0.004845 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.013265 -0.008401 0.149178 0.014215 -0.006676 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.012105 -0.009994 0.149178 0.013265 -0.008401 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.010754 -0.011430 0.149178 0.012105 -0.009994 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.009234 -0.012685 0.149178 0.010754 -0.011430 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.007568 -0.013740 0.149178 0.009234 -0.012685 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.005783 -0.014578 0.149178 0.007568 -0.013740 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.003907 -0.015187 0.149178 0.005783 -0.014578 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.001969 -0.015556 0.149178 0.003907 -0.015187 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 0.000000 -0.015679 0.149178 0.001969 -0.015556 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 -0.001969 -0.015556 0.149178 0.000000 -0.015679 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 -0.003907 -0.015187 0.149178 -0.001969 -0.015556 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 -0.005783 -0.014578 0.149178 -0.003907 -0.015187 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 -0.007568 -0.013740 0.149178 -0.005783 -0.014578 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 -0.009234 -0.012685 0.149178 -0.007568 -0.013740 0.149178 
0.000000 0.000000 0.150000 0.000000 0.000000 0.150000 -0.010754 -0.011430 0.149178 -0.009234 -0.012685 0.149178 
